"","Index_","ACCNUM","YEAR","DATE","TIME","Hour","STREET1","STREET2","OFFSET","ROAD_CLASS","District","WardNum","Division","LATITUDE","LONGITUDE","LOCCOORD","ACCLOC","TRAFFCTL","VISIBILITY","LIGHT","RDSFCOND","ACCLASS","IMPACTYPE","INVTYPE","INVAGE","INJURY","FATAL_NO","INITDIR","VEHTYPE","MANOEUVER","DRIVACT","DRIVCOND","PEDTYPE","PEDACT","PEDCOND","CYCLISTYPE","CYCACT","CYCCOND","PEDESTRIAN","CYCLIST","AUTOMOBILE","MOTORCYCLE","TRUCK","TRSN_CITY_","EMERG_VEH","PASSENGER","SPEEDING","AG_DRIV","REDLIGHT","ALCOHOL","Hood_ID","Neighbourh","ObjectId","isFATAL","pressure_station","wind_speed","relative_humidity","temperature","visibility_value"
"577",80254241,5001841929,2015,2015-10-26,1500,15,"WILSON AVE","JAMES FINLAY WAY"," ","Major Arterial","North York","6","31",43.727404,-79.480113,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Passenger","20 to 24","None",0," "," "," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,1,0,0,26,"Downsview-Roding-CFB (26)",577,0,101.08,8,57,9.7,24100
"578",80221526,4003192512,2014,2014-10-28,1500,15,"VICTORIA PARK AVE","O CONNOR DR"," ","Major Arterial","Scarborough","20,16","54,41",43.723372,-79.302089,"Intersection","Intersection Related","Traffic Signal","Other","Daylight","Dry","Fatal","Cyclist Collisions","Driver","45 to 49","None",0,"South","Automobile, Station Wagon","Turning Right","Improper Turn","Inattentive"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,120,"Clairlea-Birchmount (120)",578,1,98.46,28,72,19.9,24100
"579",80221527,4003192512,2014,2014-10-28,1500,15,"VICTORIA PARK AVE","O CONNOR DR"," ","Major Arterial","Scarborough","20,16","54,41",43.723372,-79.302089,"Intersection","Intersection Related","Traffic Signal","Other","Daylight","Dry","Fatal","Cyclist Collisions","Cyclist","70 to 74","Fatal",36,"South","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turning right on green or amber at signalized intersection strikes cyclist.","Other","Other",0,1,1,0,0,0,0,0,0,0,0,0,120,"Clairlea-Birchmount (120)",579,1,98.46,28,72,19.9,24100
"580",80975721,8001367293,2018,2018-07-26,1500,15,"OSSINGTON  AVE","GEARY AVE"," ","Minor Arterial","Toronto and East York","12,9","13",43.671363,-79.429553,"Intersection","At Intersection","No Control","Rain","Daylight, artificial","Wet","Non-Fatal Injury","Cyclist Collisions","Driver","45 to 49","None",0,"North","Automobile, Station Wagon","Turning Left","Failed to Yield Right of Way","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,94,"Wychwood (94)",580,0,98.78,21,62,28.3,24100
"581",80975722,8001367293,2018,2018-07-26,1500,15,"OSSINGTON  AVE","GEARY AVE"," ","Minor Arterial","Toronto and East York","12,9","13",43.671363,-79.429553,"Intersection","At Intersection","No Control","Rain","Daylight, artificial","Wet","Non-Fatal Injury","Cyclist Collisions","Cyclist","40 to 44","Major",0,"South","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turned left across cyclists path.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,1,0,0,94,"Wychwood (94)",581,0,98.78,21,62,28.3,24100
"582",80251324,5001652684,2015,2015-09-24,1500,15,"WELLINGTON ST W","YORK ST","3 m East of","Minor Arterial","Toronto and East York","10","52",43.64659,-79.383029,"Intersection","Non Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","55 to 59","None",0,"West","Automobile, Station Wagon","Going Ahead","Improper Passing","Inattentive"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,76,"Bay Street Corridor (76)",582,0,100.67,15,67,22.3,24100
"583",80251325,5001652684,2015,2015-09-24,1500,15,"WELLINGTON ST W","YORK ST","3 m East of","Minor Arterial","Toronto and East York","10","52",43.64659,-79.383029,"Intersection","Non Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","35 to 39","Major",0,"West","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,1,0,0,76,"Bay Street Corridor (76)",583,0,100.67,15,67,22.3,24100
"584",80251820,5001684106,2015,2015-09-29,1500,15,"939 PROGRESS AVE"," ","4 m North of","Minor Arterial","Scarborough","24","43",43.7839,-79.231899,"Intersection","At Intersection","Traffic Signal","Rain","Daylight","Wet","Non-Fatal Injury","Cyclist Collisions","Driver","35 to 39","None",0,"South","Automobile, Station Wagon","Turning Left","Failed to Yield Right of Way","Inattentive"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,137,"Woburn (137)",584,0,99.33,28,88,17.6,8100
"585",80251821,5001684106,2015,2015-09-29,1500,15,"939 PROGRESS AVE"," ","4 m North of","Minor Arterial","Scarborough","24","43",43.7839,-79.231899,"Intersection","At Intersection","Traffic Signal","Rain","Daylight","Wet","Non-Fatal Injury","Cyclist Collisions","Cyclist","15 to 19","Major",0,"North","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turned left across cyclists path.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,1,0,0,137,"Woburn (137)",585,0,99.33,28,88,17.6,8100
"586",6151678,1172619,2010,2010-05-11,1500,15,"18 HURNDALE AVE"," "," ","Local","Toronto and East York","14","54",43.677845,-79.35459,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Vehicle Owner","unknown"," ",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,67,"Playter Estates-Danforth (67)",586,0,100.36,30,44,9.8,24100
"587",6151679,1172619,2010,2010-05-11,1500,15,"18 HURNDALE AVE"," "," ","Local","Toronto and East York","14","54",43.677845,-79.35459,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","40 to 44","None",0,"East","Automobile, Station Wagon","Parked","Other","Inattentive"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,67,"Playter Estates-Danforth (67)",587,0,100.36,30,44,9.8,24100
"588",6151680,1172619,2010,2010-05-11,1500,15,"18 HURNDALE AVE"," "," ","Local","Toronto and East York","14","54",43.677845,-79.35459,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","35 to 39","Major",0,"East","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist struck opened vehicle door","Driving Properly","Unknown",0,1,1,0,0,0,0,0,0,0,0,0,67,"Playter Estates-Danforth (67)",588,0,100.36,30,44,9.8,24100
"589",80247513,5001383996,2015,2015-08-12,1500,15,"WILSON AVE","KELVIN AVE"," ","Major Arterial","Etobicoke York","7","31",43.715689,-79.531894,"Intersection","At Intersection","Stop Sign","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","15 to 19","Major",0,"North","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.","Failed to Yield Right of Way","Inattentive",0,1,1,0,0,0,0,0,0,0,0,0,23,"Pelmo Park-Humberlea (23)",589,0,99.47,29,36,22.9,24100
"590",80247514,5001383996,2015,2015-08-12,1500,15,"WILSON AVE","KELVIN AVE"," ","Major Arterial","Etobicoke York","7","31",43.715689,-79.531894,"Intersection","At Intersection","Stop Sign","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","50 to 54","None",0,"East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,23,"Pelmo Park-Humberlea (23)",590,0,99.47,29,36,22.9,24100
"591",80926724,8000214982,2018,2018-02-03,1500,15,"8 HERTFORD AVE"," ","30 m North of","Local","Etobicoke York","5","12",43.688712,-79.477367,"Mid-Block","Non Intersection","No Control","Clear","Daylight, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","15 to 19","Major",0,"West","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist strikes a parked vehicle.","Lost control","Normal",0,1,0,0,0,0,0,0,0,0,0,0,110,"Keelesdale-Eglinton West (110)",591,0,99.81,25,68,-4.6,4800
"592",80937623,8000136344,2018,2018-01-22,1500,15,"HANNA  RD","SUTHERLAND DR"," ","Local","North York","15","53",43.701487,-79.365566,"Intersection","At Intersection","Stop Sign","Rain","Daylight","Wet","Non-Fatal Injury","Cyclist Collisions","Driver","40 to 44","None",0,"East","Automobile, Station Wagon","Going Ahead","Other","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,56,"Leaside-Bennington (56)",592,0,99.14,16,95,1.2,6400
"593",80937624,8000136344,2018,2018-01-22,1500,15,"HANNA  RD","SUTHERLAND DR"," ","Local","North York","15","53",43.701487,-79.365566,"Intersection","At Intersection","Stop Sign","Rain","Daylight","Wet","Non-Fatal Injury","Cyclist Collisions","Cyclist","15 to 19","Major",0,"South","Bicycle","Going Ahead"," "," "," "," "," ","Insufficient information (to determine cyclist crash type).","Driving Properly","Other",0,1,1,0,0,0,0,0,0,0,0,0,56,"Leaside-Bennington (56)",593,0,99.14,16,95,1.2,6400
"594",6213920,1199172,2010,2010-09-28,1500,15,"1300 YONGE St"," "," ","Major Arterial","Toronto and East York","11,12","53",43.684345,-79.39259,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Other","unknown","None",0," ","Other","Parked"," "," "," "," "," "," "," "," ",0,1,0,0,0,0,0,0,0,0,0,0,97,"Yonge-St.Clair (97)",594,0,97.89,13,90,16.8,16100
"595",6213921,1199172,2010,2010-09-28,1500,15,"1300 YONGE St"," "," ","Major Arterial","Toronto and East York","11,12","53",43.684345,-79.39259,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","20 to 24","Major",0,"South","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist strikes a parked vehicle.","Speed too Fast For Condition","Normal",0,1,0,0,0,0,0,0,0,0,0,0,97,"Yonge-St.Clair (97)",595,0,97.89,13,90,16.8,16100
"596",6166118,1179068,2010,2010-07-06,1500,15,"EGLINTON Aven E","RAWLINSON Aven"," ","Major Arterial","North York","15","53",43.708845,-79.38789,"Intersection","At Intersection","Stop Sign","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","unknown","None",0,"South","Automobile, Station Wagon","Turning Left","Failed to Yield Right of Way","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,99,"Mount Pleasant East (99)",596,0,99.64,15,46,33,24100
"597",6166119,1179068,2010,2010-07-06,1500,15,"EGLINTON Aven E","RAWLINSON Aven"," ","Major Arterial","North York","15","53",43.708845,-79.38789,"Intersection","At Intersection","Stop Sign","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","30 to 34","Major",0,"East","Bicycle","Slowing or Stopping"," "," "," "," "," ","Motorist turned left across cyclists path.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,1,0,0,99,"Mount Pleasant East (99)",597,0,99.64,15,46,33,24100
"598",7427798,1299771,2012,2012-04-23,1500,15,"YONGE ST","SHAFTESBURY AVE"," ","Major Arterial","Toronto and East York","11,12","53",43.681945,-79.39159,"Intersection","At Intersection","Traffic Signal","Rain","Daylight","Wet","Non-Fatal Injury","Pedestrian Collisions","Pedestrian","30 to 34","Major",0,"East","Other"," "," "," ","Other / Undefined","Crossing with right of way","Normal"," "," "," ",1,1,0,0,0,0,0,0,0,0,0,0,97,"Yonge-St.Clair (97)",598,0,97.67,33,92,3,8000
"599",7427799,1299771,2012,2012-04-23,1500,15,"YONGE ST","SHAFTESBURY AVE"," ","Major Arterial","Toronto and East York","11,12","53",43.681945,-79.39159,"Intersection","At Intersection","Traffic Signal","Rain","Daylight","Wet","Non-Fatal Injury","Pedestrian Collisions","Cyclist","25 to 29","Minor",0,"South","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist strikes pedestrian.","Driving Properly","Normal",1,1,0,0,0,0,0,0,0,0,0,0,97,"Yonge-St.Clair (97)",599,0,97.67,33,92,3,8000
"600",7857645,1372963,2013,2013-06-21,1500,15,"247 DAVENPORT Rd"," "," ","Major Arterial","Toronto and East York","11","53",43.674456,-79.397746,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Sideswipe","Driver","65 to 69","None",0,"East","Automobile, Station Wagon","Parked","Other","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,95,"Annex (95)",600,0,100.28,16,37,25.4,24100
"601",7857646,1372963,2013,2013-06-21,1500,15,"247 DAVENPORT Rd"," "," ","Major Arterial","Toronto and East York","11","53",43.674456,-79.397746,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Sideswipe","Driver","50 to 54","None",0,"East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,95,"Annex (95)",601,0,100.28,16,37,25.4,24100
"602",7857647,1372963,2013,2013-06-21,1500,15,"247 DAVENPORT Rd"," "," ","Major Arterial","Toronto and East York","11","53",43.674456,-79.397746,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Sideswipe","Moped Driver","50 to 54","Major",0,"East","Moped","Going Ahead"," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,95,"Annex (95)",602,0,100.28,16,37,25.4,24100
"603",5792649,1117715,2009,2009-08-06,1500,15,"2330 KENNEDY RD"," "," ","Major Arterial","Scarborough","22","42",43.784145,-79.28869,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Pedestrian","55 to 59","Major",0,"South","Other"," "," "," ","Pedestrian hit on sidewalk or shoulder","On Sidewalk or Shoulder","Normal"," "," "," ",1,1,0,0,0,0,0,0,0,0,0,0,128,"Agincourt South-Malvern West (128)",603,0,99.51,13,49,23.2,24100
"604",5792650,1117715,2009,2009-08-06,1500,15,"2330 KENNEDY RD"," "," ","Major Arterial","Scarborough","22","42",43.784145,-79.28869,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Cyclist","15 to 19","None",0,"North","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist strikes pedestrian.","Failed to Yield Right of Way","Normal",1,1,0,0,0,0,0,0,0,0,0,0,128,"Agincourt South-Malvern West (128)",604,0,99.51,13,49,23.2,24100
"605",80785472,6002164193,2016,2016-12-06,1500,15,"BLOOR ST W","ALBANY AVE"," ","Major Arterial","Toronto and East York","11","14",43.665316,-79.409953,"Intersection","At Intersection","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","unknown","None",0,"East","Automobile, Station Wagon","Turning Left","Failed to Yield Right of Way","Inattentive"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,79,"University (79)",605,0,98.91,29,72,4.8,24100
"606",6189343,1188695,2010,2010-08-06,1500,15,"AVENUE Rd","GLENVIEW Ave"," ","Major Arterial","North York","8","53",43.717845,-79.41449,"Intersection"," ","No Control","Rain","Daylight","Wet","Non-Fatal Injury","SMV Other","Moped Driver","45 to 49","Major",0,"South","Moped","Going Ahead","Lost control","Normal"," "," "," "," "," "," ",0,1,0,0,0,0,0,0,0,0,0,0,103,"Lawrence Park South (103)",606,0,98.96,22,55,21.6,24100
"607",80238702,5000804946,2015,2015-05-14,1500,15,"DUNVEGAN RD","ST CLAIR AVE W"," ","Local","Toronto and East York","12","53",43.686713,-79.405063,"Mid-Block","Non Intersection","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","45 to 49","None",0,"South","Automobile, Station Wagon","Turning Left","Improper Turn","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,0,0,0,96,"Casa Loma (96)",607,0,100.82,12,33,15.9,24100
"608",5253657,1110888,2009,2009-06-11,800,8,"WELLINGTON ST W","YORK ST"," ","Minor Arterial","Toronto and East York","10","52",43.646545,-79.38299,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","unknown","None",0,"West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,76,"Bay Street Corridor (76)",608,0,99.09,7,79,14.2,24100
"609",80238703,5000804946,2015,2015-05-14,1500,15,"DUNVEGAN RD","ST CLAIR AVE W"," ","Local","Toronto and East York","12","53",43.686713,-79.405063,"Mid-Block","Non Intersection","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","20 to 24","Major",0,"North","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turned left across cyclists path.","Driving Properly","Normal",0,1,1,0,0,0,0,1,0,0,0,0,96,"Casa Loma (96)",609,0,100.82,12,33,15.9,24100
"610",80238704,5000804946,2015,2015-05-14,1500,15,"DUNVEGAN RD","ST CLAIR AVE W"," ","Local","Toronto and East York","12","53",43.686713,-79.405063,"Mid-Block","Non Intersection","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Passenger","0 to 4","None",0," "," "," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,0,0,0,96,"Casa Loma (96)",610,0,100.82,12,33,15.9,24100
"611",5243317,1106309,2009,2009-04-30,1500,15,"MCINTOSH ST","NATAL AVE"," ","Collector","Scarborough","20","41",43.707945,-79.25189,"Intersection","At Intersection","Stop Sign","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","15 to 19","None",0,"West","Automobile, Station Wagon","Going Ahead","Exceeding Speed Limit","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,1,1,0,0,122,"Birchcliffe-Cliffside (122)",611,0,99.62,13,66,14.9,24100
"612",5253658,1110888,2009,2009-06-11,800,8,"WELLINGTON ST W","YORK ST"," ","Minor Arterial","Toronto and East York","10","52",43.646545,-79.38299,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","40 to 44","Major",0,"West","Bicycle","Slowing or Stopping"," "," "," "," "," ","Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.","Lost control","Normal",0,1,1,0,0,0,0,0,0,0,0,0,76,"Bay Street Corridor (76)",612,0,99.09,7,79,14.2,24100
"613",5243318,1106309,2009,2009-04-30,1500,15,"MCINTOSH ST","NATAL AVE"," ","Collector","Scarborough","20","41",43.707945,-79.25189,"Intersection","At Intersection","Stop Sign","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","20 to 24","Major",0,"South","Bicycle","Turning Left"," "," "," "," "," ","Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.","Driving Properly","Normal",0,1,1,0,0,0,0,0,1,1,0,0,122,"Birchcliffe-Cliffside (122)",613,0,99.62,13,66,14.9,24100
"614",80769811,7001207044,2017,2017-07-06,800,8,"DIXON  RD","SKYWAY  AVE"," ","Major Arterial","Etobicoke York","1","23",43.687876,-79.58678,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","20 to 24","Major",0,"North","Automobile, Station Wagon","Turning Right","Failed to Yield Right of Way","Inattentive"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,1,"West Humber-Clairville (1)",614,0,99.62,4,63,20.7,24100
"615",5400626,1056442,2008,2008-08-03,1500,15,"68 NORSEMAN ST"," "," ","Collector","Etobicoke York","3","22",43.635545,-79.51369,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","20 to 24","Major",0,"West","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist strikes a parked vehicle.","Other","Inattentive",0,1,0,0,0,0,0,0,0,0,0,0,16,"Stonegate-Queensway (16)",615,0,99.4,22,48,25.1,24100
"616",5400627,1056442,2008,2008-08-03,1500,15,"68 NORSEMAN ST"," "," ","Collector","Etobicoke York","3","22",43.635545,-79.51369,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Other","unknown","None",0," ","Other","Parked"," "," "," "," "," "," "," "," ",0,1,0,0,0,0,0,0,0,0,0,0,16,"Stonegate-Queensway (16)",616,0,99.4,22,48,25.1,24100
"617",80781615,7000963426,2017,2017-05-31,1500,15,"ELLESMERE RD","CONLINS RD"," ","Minor Arterial","Scarborough","25","43",43.787841,-79.183223,"Intersection","Intersection Related","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","15 to 19","Major",0,"North","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.","Disobeyed Traffic Control","Normal",0,1,1,0,0,0,0,0,0,0,0,0,134,"Highland Creek (134)",617,0,98.9,17,52,20.8,24100
"618",80781616,7000963426,2017,2017-05-31,1500,15,"ELLESMERE RD","CONLINS RD"," ","Minor Arterial","Scarborough","25","43",43.787841,-79.183223,"Intersection","Intersection Related","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","35 to 39","None",0,"West","Automobile, Station Wagon","Going Ahead","Driving Properly","Unknown"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,134,"Highland Creek (134)",618,0,98.9,17,52,20.8,24100
"619",6158681,1175797,2010,2010-04-27,1500,15,"QUEEN St E","BROOKLYN Ave"," ","Minor Arterial","Toronto and East York","14","55",43.662045,-79.33589,"Intersection"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","25 to 29","Major",0,"East","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,0,0,0,70,"South Riverdale (70)",619,0,98.34,32,37,8.4,24100
"620",6158682,1175797,2010,2010-04-27,1500,15,"QUEEN St E","BROOKLYN Ave"," ","Minor Arterial","Toronto and East York","14","55",43.662045,-79.33589,"Intersection"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Vehicle Owner","unknown"," ",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,70,"South Riverdale (70)",620,0,98.34,32,37,8.4,24100
"621",6158683,1175797,2010,2010-04-27,1500,15,"QUEEN St E","BROOKLYN Ave"," ","Minor Arterial","Toronto and East York","14","55",43.662045,-79.33589,"Intersection"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","50 to 54","None",0,"East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,70,"South Riverdale (70)",621,0,98.34,32,37,8.4,24100
"622",80771754,7001025478,2017,2017-06-09,1500,15,"DANFORTH AV","COXWELL AV              (542)","10 m East of","Major Arterial","Toronto and East York","19,14","54,55",43.683394,-79.323482,"Intersection","Intersection Related","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","60 to 64","Major",0,"West","Bicycle","Changing Lanes"," "," "," "," "," ","Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.","Improper Lane Change","Normal",0,1,1,0,0,0,0,0,0,0,0,0,64,"Woodbine Corridor (64)",622,0,98.71,32,36,27.6,24100
"623",80771755,7001025478,2017,2017-06-09,1500,15,"DANFORTH AV","COXWELL AV              (542)","10 m East of","Major Arterial","Toronto and East York","19,14","54,55",43.683394,-79.323482,"Intersection","Intersection Related","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","55 to 59","None",0,"West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,64,"Woodbine Corridor (64)",623,0,98.71,32,36,27.6,24100
"624",80949211,8001531985,2018,2018-08-19,1500,15,"DUNDAS ST W","AUGUSTA  AVE"," ","Major Arterial","Toronto and East York","10,11","14",43.652201,-79.401103,"Intersection","Intersection Related","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","20 to 24","None",0,"East","Automobile, Station Wagon","Changing Lanes","Improper Lane Change","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,0,0,0,78,"Kensington-Chinatown (78)",624,0,99.66,11,66,24,24100
"625",7454958,1311042,2012,2012-07-13,600,6,"ALBION RD","ISLINGTON AVE"," ","Major Arterial","Etobicoke York","1","23",43.737245,-79.56529,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","75 to 79","None",0,"South","Automobile, Station Wagon","Going Ahead","Failed to Yield Right of Way","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,3,"Thistletown-Beaumond Heights (3)",625,0,100.01,9,60,20.5,24100
"626",80949212,8001531985,2018,2018-08-19,1500,15,"DUNDAS ST W","AUGUSTA  AVE"," ","Major Arterial","Toronto and East York","10,11","14",43.652201,-79.401103,"Intersection","Intersection Related","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","65 to 69","Minor",0,"East","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.","Driving Properly","Normal",0,1,1,0,0,0,0,1,0,0,0,0,78,"Kensington-Chinatown (78)",626,0,99.66,11,66,24,24100
"627",80949213,8001531985,2018,2018-08-19,1500,15,"DUNDAS ST W","AUGUSTA  AVE"," ","Major Arterial","Toronto and East York","10,11","14",43.652201,-79.401103,"Intersection","Intersection Related","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Passenger","20 to 24","None",0," "," "," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,0,0,0,78,"Kensington-Chinatown (78)",627,0,99.66,11,66,24,24100
"628",80949214,8001531985,2018,2018-08-19,1500,15,"DUNDAS ST W","AUGUSTA  AVE"," ","Major Arterial","Toronto and East York","10,11","14",43.652201,-79.401103,"Intersection","Intersection Related","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist Passenger","60 to 64","Major",0," "," "," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,0,0,0,78,"Kensington-Chinatown (78)",628,0,99.66,11,66,24,24100
"629",80631968,5001501450,2015,2015-08-31,1500,15,"LOWER SIMCOE ST","BREMNER BLVD"," ","Minor Arterial","Toronto and East York","10","52",43.642317,-79.383968,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Truck Driver","40 to 44","None",0,"South","Truck - Closed (Blazer, etc)","Turning Right","Improper Turn","Inattentive"," "," "," "," "," "," ",0,1,0,0,1,0,0,0,0,0,0,0,77,"Waterfront Communities-The Island (77)",629,0,99.56,13,54,28.1,24100
